DS_ID,DATASOURCE,UNIPROT_ID,GENE_SYMBOL,GENE_NAME,GENE_SYNONYMS,BIOMOLECULE_TYPE
,RNAcentral,URS000071367B_9606,URS000071367B_9606,Homo sapiens Small nucleolar RNA U13,,snoRNA
,RNAcentral,URS00007136D1_9606,URS00007136D1_9606,"Homo sapiens (human) small nucleolar RNA, H/ACA box 74A (ENSG00000200959.1)",,snoRNA
,RNAcentral,URS000071395A_9606,URS000071395A_9606,Homo sapiens microRNA mir-1255,,gene_product
,RNAcentral,URS00007139C5_9606,URS00007139C5_9606,Homo sapiens Small nucleolar RNA U13,,snoRNA
,RNAcentral,URS0000713A14_9606,URS0000713A14_9606,Homo sapiens microRNA mir-1302,,gene_product
,RNAcentral,URS0000713ABD_9606,URS0000713ABD_9606,Homo sapiens U6 spliceosomal RNA,,snRNA
,RNAcentral,URS0000713AD8_9606,URS0000713AD8_9606,Homo sapiens microRNA mir-515,,gene_product
,RNAcentral,URS0000713B2F_9606,URS0000713B2F_9606,"Homo sapiens (human) small nucleolar RNA, C/D box 115-40 (SNORD115-40)",,snoRNA
,RNAcentral,URS0000713B53_9606,URS0000713B53_9606,Homo sapiens Small nucleolar RNA U3,,snoRNA
,RNAcentral,URS0000713C07_9606,URS0000713C07_9606,Homo sapiens (human) U2 spliceosomal RNA (ENSG00000273694.1),,snRNA
,RNAcentral,URS0000713C79_9606,URS0000713C79_9606,Homo sapiens U6 spliceosomal RNA,,snRNA
,RNAcentral,URS0000713CC7_9606,URS0000713CC7_9606,Homo sapiens 5S ribosomal RNA,,rRNA
,RNAcentral,URS0000713DE8_9606,URS0000713DE8_9606,Homo sapiens microRNA mir-1302,,gene_product
,RNAcentral,URS0000713FFC_9606,URS0000713FFC_9606,Homo sapiens microRNA mir-1255,,gene_product
,RNAcentral,URS000071403B_9606,URS000071403B_9606,"Homo sapiens (human) small nucleolar RNA, C/D box 12C (ENSG00000209042.1)",,snoRNA
,RNAcentral,URS0000714052_9606,URS0000714052_9606,"Homo sapiens (human) small nucleolar RNA, C/D box 68 (ENSG00000200084.1)",,snoRNA
,RNAcentral,URS0000714058_9606,URS0000714058_9606,Homo sapiens U6 spliceosomal RNA,,snRNA
,RNAcentral,URS000071422E_9606,URS000071422E_9606,Homo sapiens U6 spliceosomal RNA,,snRNA
,RNAcentral,URS000071429C_9606,URS000071429C_9606,Homo sapiens U6 spliceosomal RNA,,snRNA
,RNAcentral,URS00007142C3_9606,URS00007142C3_9606,Homo sapiens (human) tRNA-Leu (CAA) 5-1 (TRL-CAA5-1),,tRNA
,RNAcentral,URS0000714363_9606,URS0000714363_9606,Homo sapiens microRNA mir-1302,,gene_product
,RNAcentral,URS00007143DF_9606,URS00007143DF_9606,Homo sapiens U4 spliceosomal RNA,,snRNA
,RNAcentral,URS00007143EB_9606,URS00007143EB_9606,Homo sapiens microRNA mir-1251,,gene_product
,RNAcentral,URS00007143F0_9606,URS00007143F0_9606,Homo sapiens U6 spliceosomal RNA,,snRNA
,RNAcentral,URS00007144A0_9606,URS00007144A0_9606,Homo sapiens microRNA mir-1255,,gene_product
,RNAcentral,URS00007144C2_9606,URS00007144C2_9606,Homo sapiens microRNA mir-1302,,gene_product
,RNAcentral,URS000071450B_9606,URS000071450B_9606,Homo sapiens 5S ribosomal RNA,,rRNA
,RNAcentral,URS00007145E4_9606,URS00007145E4_9606,Homo sapiens microRNA mir-1255,,gene_product
,RNAcentral,URS0000714944_9606,URS0000714944_9606,"Homo sapiens (human) small nucleolar RNA, H/ACA box 6 (ENSG00000206760.1)",,snoRNA
,RNAcentral,URS00007149E5_9606,URS00007149E5_9606,Homo sapiens microRNA mir-515,,gene_product
,RNAcentral,URS0000714B17_9606,URS0000714B17_9606,Homo sapiens microRNA mir-214,,gene_product
,RNAcentral,URS0000714B4F_9606,URS0000714B4F_9606,Homo sapiens U4 spliceosomal RNA,,snRNA
,RNAcentral,URS0000714BD2_9606,URS0000714BD2_9606,Homo sapiens (human) Small nucleolar RNA SNORA48,,snoRNA
,RNAcentral,URS0000714C21_9606,URS0000714C21_9606,Homo sapiens microRNA mir-1302,,gene_product
,RNAcentral,URS0000714DDC_9606,URS0000714DDC_9606,Homo sapiens U6 spliceosomal RNA,,snRNA
,RNAcentral,URS0000714DF6_9606,URS0000714DF6_9606,Homo sapiens 5S ribosomal RNA,,rRNA
,RNAcentral,URS0000714E47_9606,URS0000714E47_9606,Homo sapiens Small nucleolar RNA U13,,snoRNA
,RNAcentral,URS0000714F8B_9606,URS0000714F8B_9606,Homo sapiens microRNA mir-1255,,gene_product
,RNAcentral,URS0000714FE0_9606,URS0000714FE0_9606,Homo sapiens microRNA mir-1255,,gene_product
,RNAcentral,URS0000715007_9606,URS0000715007_9606,Homo sapiens Small nucleolar RNA U13,,snoRNA
,RNAcentral,URS000071504D_9606,URS000071504D_9606,Homo sapiens (human) Small nucleolar RNA U3 (ENSG00000212598.2),,snoRNA
,RNAcentral,URS0000715073_9606,URS0000715073_9606,Homo sapiens U6 spliceosomal RNA,,snRNA
,RNAcentral,URS000071526F_9606,URS000071526F_9606,Homo sapiens microRNA mir-340,,gene_product
,RNAcentral,URS00007152B5_9606,URS00007152B5_9606,Homo sapiens microRNA mir-548,,gene_product
,RNAcentral,URS000071538E_9606,URS000071538E_9606,Homo sapiens U6 spliceosomal RNA,,snRNA
,RNAcentral,URS0000715418_9606,URS0000715418_9606,Homo sapiens U6 spliceosomal RNA,,snRNA
,RNAcentral,URS00007155CE_9606,URS00007155CE_9606,Homo sapiens U1 spliceosomal RNA,,snRNA
,RNAcentral,URS00008025EA_9606,URS00008025EA_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00008037DE_9606,URS00008037DE_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000805A69_9606,URS0000805A69_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000805FD1_9606,URS0000805FD1_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000806837_9606,URS0000806837_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS00008068EB_9606,URS00008068EB_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000806F68_9606,URS0000806F68_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000808210_9606,URS0000808210_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS00008083DD_9606,URS00008083DD_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS00008084E9_9606,URS00008084E9_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000808D49_9606,URS0000808D49_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000809425_9606,URS0000809425_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000809C33_9606,URS0000809C33_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS000080AA37_9606,URS000080AA37_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS000080B0DC_9606,URS000080B0DC_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS000080B63D_9606,URS000080B63D_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS000080BE3E_9606,URS000080BE3E_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS000080C2BE_9606,URS000080C2BE_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS000080CE1F_9606,URS000080CE1F_9606,Homo sapiens (human) tRNA-Tyr,,tRNA
,RNAcentral,URS000080D0FC_9606,URS000080D0FC_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS000080D1B7_9606,URS000080D1B7_9606,Homo sapiens (human) partial 16S ribosomal RNA,,rRNA
,RNAcentral,URS000080DE0E_9606,URS000080DE0E_9606,"SRP RNA (124-mer) from Homo sapiens (PDB 4P3E, chain A)",,SRP_RNA
,RNAcentral,URS000080DE1E_9606,URS000080DE1E_9606,"signal recognition particle RNA S domain from Homo sapiens (PDB 1L9A, chain B)",,SRP_RNA
,RNAcentral,URS000080DE76_9606,URS000080DE76_9606,"5.8S ribosomal RNA from Homo sapiens (PDB 5AJ0, chain A3)",,rRNA
,RNAcentral,URS000080E05C_9606,URS000080E05C_9606,"U1 snRNA from Homo sapiens (PDB 3CW1, chain V)",,snRNA
,RNAcentral,URS000080E17A_9606,URS000080E17A_9606,"SRP RNA from Homo sapiens (PDB 3KTV, chain C)",,SRP_RNA
,RNAcentral,URS000080E357_9606,URS000080E357_9606,"16S rRNA mitochondrial from Homo sapiens (PDB 7L20, chain A)",,rRNA
,RNAcentral,URS0000810E49_9606,URS0000810E49_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000811E49_9606,URS0000811E49_9606,"Homo sapiens (human) novel transcript, similar to YY1 associated myogenesis RNA 1 YAM1",,gene_product
,RNAcentral,URS0000812019_9606,URS0000812019_9606,Homo sapiens (human) SPRY4 intronic transcript 1 (SPRY4-IT1),,gene_product
,RNAcentral,URS0000812081_9606,URS0000812081_9606,"Homo sapiens (human) novel transcript, similar to YY1 associated myogenesis RNA 1 YAM1",,gene_product
,RNAcentral,URS0000812095_9606,URS0000812095_9606,Homo sapiens (human) MUC20 overlapping transcript,,gene_product
,RNAcentral,URS000081210B_9606,URS000081210B_9606,Homo sapiens (human) FMR1 antisense RNA 1,,gene_product
,RNAcentral,URS0000812128_9606,URS0000812128_9606,Homo sapiens (human) H19 imprinted maternally expressed transcript,,gene_product
,RNAcentral,URS000081217E_9606,URS000081217E_9606,Homo sapiens (human) FMR1 antisense RNA 1,,gene_product
,RNAcentral,URS0000812191_9606,URS0000812191_9606,Homo sapiens (human) FMR1 antisense RNA 1,,gene_product
,RNAcentral,URS00008121A2_9606,URS00008121A2_9606,Homo sapiens (human) FMR1 antisense RNA 1 (FMR1-AS1),,gene_product
,RNAcentral,URS000081232F_9606,URS000081232F_9606,Homo sapiens C/D snoRNA (SCARNA9),,snoRNA
,RNAcentral,URS0000812413_9606,URS0000812413_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000812E1D_9606,URS0000812E1D_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000813954_9606,URS0000813954_9606,Homo sapiens (human) tRNA-Thr,,tRNA
,RNAcentral,URS0000813AAB_9606,URS0000813AAB_9606,Homo sapiens (human) non-protein coding lnc-CSNK1A1-8:1,,snoRNA
,RNAcentral,URS0000813B55_9606,URS0000813B55_9606,Homo sapiens C/D snoRNA (SNORD3@L46),,snoRNA
,RNAcentral,URS0000813F0F_9606,URS0000813F0F_9606,Homo sapiens H/ACA snoRNA (SNORA15),,snoRNA
,RNAcentral,URS00008142CF_9606,URS00008142CF_9606,Homo sapiens C/D snoRNA (SCARNA9L1),,snoRNA
,RNAcentral,URS0000814588_9606,URS0000814588_9606,"Homo sapiens (human) small nucleolar RNA, C/D box 3E (SNORD3E)",,snoRNA
,RNAcentral,URS000081487A_9606,URS000081487A_9606,Homo sapiens (human) non-protein coding lnc-EPHA3-1:1,,snoRNA
,RNAcentral,URS0000814B30_9606,URS0000814B30_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS0000814D57_9606,URS0000814D57_9606,Homo sapiens H/ACA snoRNA (SNORA8),,snoRNA
,RNAcentral,URS00008151CA_9606,URS00008151CA_9606,Homo sapiens (human) small nucleolar RNA SNORD36B,,snoRNA
,RNAcentral,URS0000815549_9606,URS0000815549_9606,Homo sapiens (human) tRNA-Asn,,tRNA
,RNAcentral,URS00008158B1_9606,URS00008158B1_9606,Homo sapiens (human) snoRNA (ENSG00000212567.1),,snoRNA
,RNAcentral,URS00008159A6_9606,URS00008159A6_9606,Homo sapiens H/ACA snoRNA (SNORA65),,snoRNA
,RNAcentral,URS00008161A1_9606,URS00008161A1_9606,Homo sapiens (human) non-protein coding PCAT18:2,,snoRNA
,RNAcentral,URS000081644F_9606,URS000081644F_9606,Homo sapiens (human) small nucleolar RNA SNORD82,,snoRNA
,RNAcentral,URS0000816BF9_9606,URS0000816BF9_9606,Homo sapiens (human) non-protein coding lnc-HGSNAT-5:1,,snoRNA
,RNAcentral,URS0000816F9C_9606,URS0000816F9C_9606,Homo sapiens C/D snoRNA (SNORD44),,snoRNA
,RNAcentral,URS0000817211_9606,URS0000817211_9606,Homo sapiens (human) non-protein coding lnc-CCT8-4:1,,snoRNA
,RNAcentral,URS000081737B_9606,URS000081737B_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00008178A0_9606,URS00008178A0_9606,Homo sapiens (human) non-protein coding lnc-C15orf41-10:1,,snoRNA
,RNAcentral,URS0000817ED0_9606,URS0000817ED0_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS000081803D_9606,URS000081803D_9606,Homo sapiens (human) small nucleolar RNA SNORD3@L25,,snoRNA
,RNAcentral,URS0000818813_9606,URS0000818813_9606,Homo sapiens C/D snoRNA (SNORD3@L11),,snoRNA
,RNAcentral,URS00008189C2_9606,URS00008189C2_9606,Homo sapiens (human) non-protein coding lnc-SLC5A10-3:2,,snoRNA
,RNAcentral,URS00008189E4_9606,URS00008189E4_9606,Homo sapiens (human) non-protein coding lnc-MANEA-17:1,,snoRNA
,RNAcentral,URS00008BCC68_9606,URS00008BCC68_9606,Homo sapiens (human) non-protein coding CDKN2B-AS1:8,,gene_product
,RNAcentral,URS00008BCCA3_9606,URS00008BCCA3_9606,Homo sapiens (human) non-protein coding lnc-PAWR-8:1,,gene_product
,RNAcentral,URS00008BCCD0_9606,URS00008BCCD0_9606,Homo sapiens (human) non-protein coding lnc-TSPAN3-3:1,,gene_product
,RNAcentral,URS00008BCCEB_9606,URS00008BCCEB_9606,Homo sapiens (human) non-protein coding lnc-INO80-3:1,,gene_product
,RNAcentral,URS00008BCCFB_9606,URS00008BCCFB_9606,Homo sapiens (human) non-protein coding lnc-FAM208B-6:1,,gene_product
,RNAcentral,URS00008BCD21_9606,URS00008BCD21_9606,Homo sapiens (human) non-protein coding lnc-RIPOR3-4:1,,gene_product
,RNAcentral,URS00008BCD6D_9606,URS00008BCD6D_9606,Homo sapiens (human) non-protein coding lnc-ZBTB10-6:1,,gene_product
,RNAcentral,URS00008BCD94_9606,URS00008BCD94_9606,Homo sapiens (human) non-protein coding lnc-OXT-2:1,,gene_product
,RNAcentral,URS00008BCDA9_9606,URS00008BCDA9_9606,Homo sapiens (human) non-protein coding lnc-HOXA13-1:1,,gene_product
,RNAcentral,URS00008BCDB0_9606,URS00008BCDB0_9606,Homo sapiens (human) non-protein coding lnc-CD36-2:1,,gene_product
,RNAcentral,URS00008BCDDA_9606,URS00008BCDDA_9606,Homo sapiens (human) non-protein coding lnc-C11orf58-3:1,,gene_product
,RNAcentral,URS00008BCDDF_9606,URS00008BCDDF_9606,Homo sapiens (human) non-protein coding lnc-SCARF2-4:1,,gene_product
,RNAcentral,URS00008BCE47_9606,URS00008BCE47_9606,Homo sapiens (human) non-protein coding lnc-NRN1-2:1,,gene_product
,RNAcentral,URS00008BCE52_9606,URS00008BCE52_9606,Homo sapiens (human) non-protein coding MIR22HG:5,,gene_product
,RNAcentral,URS00008BCF8F_9606,URS00008BCF8F_9606,Homo sapiens (human) non-protein coding lnc-ASPG-4:1,,gene_product
,RNAcentral,URS00008BCFA3_9606,URS00008BCFA3_9606,Homo sapiens (human) non-protein coding lnc-CELA3A-3:1,,gene_product
,RNAcentral,URS00008BD0C7_9606,URS00008BD0C7_9606,Homo sapiens (human) HSALNT0229419,,gene_product
,RNAcentral,URS00008BD0E5_9606,URS00008BD0E5_9606,Homo sapiens (human) non-protein coding lnc-SNAPC5-4:3,,gene_product
,RNAcentral,URS00008BD0F2_9606,URS00008BD0F2_9606,Homo sapiens (human) non-protein coding lnc-ANKRD30A-5:4,,gene_product
,RNAcentral,URS00008BD113_9606,URS00008BD113_9606,Homo sapiens (human) non-protein coding lnc-HEXB-3:1,,gene_product
,RNAcentral,URS00008BD12A_9606,URS00008BD12A_9606,Homo sapiens (human) non-protein coding lnc-IKZF1-14:1,,gene_product
,RNAcentral,URS00008BD15F_9606,URS00008BD15F_9606,Homo sapiens (human) non-protein coding lnc-DGKH-4:1,,gene_product
,RNAcentral,URS00008BD292_9606,URS00008BD292_9606,Homo sapiens (human) non-protein coding lnc-MFAP2-53:2,,gene_product
,RNAcentral,URS00008BD2DA_9606,URS00008BD2DA_9606,Homo sapiens (human) non-protein coding lnc-PTBP2-3:1,,gene_product
,RNAcentral,URS00008BD2F9_9606,URS00008BD2F9_9606,Homo sapiens (human) non-protein coding lnc-CADM1-4:8,,gene_product
,RNAcentral,URS00008BD33D_9606,URS00008BD33D_9606,Homo sapiens (human) non-protein coding MIR22HG:3,,gene_product
,RNAcentral,URS00008BD354_9606,URS00008BD354_9606,Homo sapiens (human) non-protein coding lnc-MED27-3:1,,gene_product
,RNAcentral,URS00008BD3BF_9606,URS00008BD3BF_9606,Homo sapiens (human) non-protein coding lnc-HAO1-4:1,,gene_product
,RNAcentral,URS00008BD3C8_9606,URS00008BD3C8_9606,Homo sapiens (human) non-protein coding lnc-SEC61G-7:9,,gene_product
,RNAcentral,URS00008BD4B3_9606,URS00008BD4B3_9606,Homo sapiens (human) non-protein coding lnc-PHLDA1-3:1,,gene_product
,RNAcentral,URS00008BD51D_9606,URS00008BD51D_9606,Homo sapiens (human) non-protein coding lnc-CDR2-6:1,,gene_product
,RNAcentral,URS00008BD58A_9606,URS00008BD58A_9606,Homo sapiens (human) non-protein coding lnc-ADGRA2-2:1,,gene_product
,RNAcentral,URS00008BD5A6_9606,URS00008BD5A6_9606,Homo sapiens (human) non-protein coding lnc-AMMECR1L-3:2,,gene_product
,RNAcentral,URS00008BD600_9606,URS00008BD600_9606,Homo sapiens (human) non-protein coding lnc-MC2R-3:1,,gene_product
,RNAcentral,URS00008BD603_9606,URS00008BD603_9606,Homo sapiens (human) non-protein coding lnc-C6orf229-5:1,,gene_product
,RNAcentral,URS00008BD706_9606,URS00008BD706_9606,Homo sapiens (human) non-protein coding lnc-ZNF224-1:1,,gene_product
,RNAcentral,URS00008BD70C_9606,URS00008BD70C_9606,Homo sapiens (human) non-protein coding lnc-DEPDC4-2:24,,gene_product
,RNAcentral,URS00008BD71A_9606,URS00008BD71A_9606,Homo sapiens (human) non-protein coding lnc-COX4I1-5:1,,gene_product
,RNAcentral,URS00008BD771_9606,URS00008BD771_9606,Homo sapiens (human) non-protein coding CDKN2B-AS1:18,,gene_product
,RNAcentral,URS00008BD786_9606,URS00008BD786_9606,Homo sapiens (human) non-protein coding lnc-COPS2-5:1,,gene_product
,RNAcentral,URS00008BD7C0_9606,URS00008BD7C0_9606,Homo sapiens (human) non-protein coding lnc-OR4D9-1:1,,gene_product
,RNAcentral,URS00008BD7C9_9606,URS00008BD7C9_9606,Homo sapiens (human) non-protein coding LINC01833:37,,gene_product
,RNAcentral,URS00008BD7FD_9606,URS00008BD7FD_9606,Homo sapiens (human) non-protein coding lnc-SIDT1-2:1,,gene_product
,RNAcentral,URS00008BD845_9606,URS00008BD845_9606,Homo sapiens (human) non-protein coding lnc-CNTNAP2-2:1,,gene_product
,RNAcentral,URS00008BD8D7_9606,URS00008BD8D7_9606,Homo sapiens (human) non-protein coding FTX:1,,gene_product
,RNAcentral,URS00008BD9BF_9606,URS00008BD9BF_9606,Homo sapiens (human) non-protein coding lnc-IRF5-1:1,,gene_product
,RNAcentral,URS00008BD9E1_9606,URS00008BD9E1_9606,Homo sapiens (human) non-protein coding lnc-NF1-6:1,,gene_product
,RNAcentral,URS00008BD9E4_9606,URS00008BD9E4_9606,Homo sapiens (human) non-protein coding lnc-GPR151-3:1,,gene_product
,RNAcentral,URS00008BDA07_9606,URS00008BDA07_9606,Homo sapiens (human) non-protein coding lnc-PMCH-1:1,,gene_product
,RNAcentral,URS00008BDA2C_9606,URS00008BDA2C_9606,Homo sapiens (human) non-protein coding lnc-JUP-2:1,,gene_product
,RNAcentral,URS00008BDA35_9606,URS00008BDA35_9606,Homo sapiens (human) non-protein coding lnc-TGFB1-2:1,,gene_product
,RNAcentral,URS00008BDA57_9606,URS00008BDA57_9606,Homo sapiens (human) non-protein coding lnc-SLC40A1-3:2,,gene_product
,RNAcentral,URS00008BDA5A_9606,URS00008BDA5A_9606,Homo sapiens (human) non-protein coding lnc-YEATS4-2:1,,gene_product
,RNAcentral,URS00008BDA85_9606,URS00008BDA85_9606,Homo sapiens (human) non-protein coding lnc-SRSF11-3:1,,gene_product
,RNAcentral,URS00008BDAB2_9606,URS00008BDAB2_9606,Homo sapiens (human) non-protein coding lnc-GSN-3:1,,gene_product
,RNAcentral,URS00008BDADB_9606,URS00008BDADB_9606,Homo sapiens (human) non-protein coding ZEB2-AS1:9,,gene_product
,RNAcentral,URS00008BDB04_9606,URS00008BDB04_9606,Homo sapiens (human) non-protein coding lnc-EFCAB7-4:1,,gene_product
,RNAcentral,URS00008BDB0C_9606,URS00008BDB0C_9606,Homo sapiens (human) non-protein coding lnc-DLK1-35:121,,gene_product
,RNAcentral,URS00008BDB10_9606,URS00008BDB10_9606,Homo sapiens (human) non-protein coding lnc-FEZF2-5:1,,gene_product
,RNAcentral,URS00007DBBFC_9606,URS00007DBBFC_9606,Homo sapiens (human) tRNA-Ser,,tRNA
,RNAcentral,URS00007DBFC4_9606,URS00007DBFC4_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007DC604_9606,URS00007DC604_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007DD406_9606,URS00007DD406_9606,Homo sapiens (human) partial tRNA-Thr,,tRNA
,RNAcentral,URS00007DD43D_9606,URS00007DD43D_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007DD87E_9606,URS00007DD87E_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007DE166_9606,URS00007DE166_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007DE491_9606,URS00007DE491_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007DE835_9606,URS00007DE835_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007DF1DE_9606,URS00007DF1DE_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007DF79C_9606,URS00007DF79C_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E03C5_9606,URS00007E03C5_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E043D_9606,URS00007E043D_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E086C_9606,URS00007E086C_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E0A2C_9606,URS00007E0A2C_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E0A32_9606,URS00007E0A32_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E0FDA_9606,URS00007E0FDA_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E1351_9606,URS00007E1351_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E252B_9606,URS00007E252B_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E271E_9606,URS00007E271E_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E3098_9606,URS00007E3098_9606,Homo sapiens (human) 16S ribosomal RNA,,rRNA
,RNAcentral,URS00007E3359_9606,URS00007E3359_9606,Homo sapiens (human) Hsa-Mir-30-P1b_pre stem-loop,,gene_product
,RNAcentral,URS00007E3365_9606,URS00007E3365_9606,"Homo sapiens (human) RNA, variant U1 small nuclear 20 (RNVU1-20)",,snRNA
,RNAcentral,URS00007E3440_9606,URS00007E3440_9606,Homo sapiens (human) Hsa-Mir-491_pre stem-loop,,gene_product
,RNAcentral,URS00007E34CF_9606,URS00007E34CF_9606,Homo sapiens (human) Hsa-Mir-30-P2d_pre stem-loop,,gene_product
,RNAcentral,URS00007E34DC_9606,URS00007E34DC_9606,Homo sapiens (human) Hsa-Mir-499_pre stem-loop,,gene_product
,RNAcentral,URS00007E352A_9606,URS00007E352A_9606,Homo sapiens (human) Hsa-Mir-218-P2_pre stem-loop,,gene_product
